Scenario,Dataset,Rep,RestrictedModel,FullModel,RestrictedLogLik,FullLogLik,LRT,df,boundary_dim,p_value,reject,method
D3,Dataset 3,33,Z+P+NB,ZIP--ZINB,-29005.837485865697,-28993.25633132786,25.162309075676603,2,0,3.436164986950593e-06,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,32,Poisson,ZIP--ZINB,-76040.43151185724,-29273.496666700543,93533.8696903134,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,32,NB,ZIP--ZINB,-33470.38140921991,-29273.496666700543,8393.769485038734,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,32,P+NB,ZIP--ZINB,-32676.797159279264,-29273.496666700543,6806.600985157442,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,32,ZIP,ZIP--ZINB,-43944.66476593956,-29273.496666700543,29342.336198478035,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,32,ZINB,ZIP--ZINB,-29897.691278605103,-29273.496666700543,1248.3892238091212,nan,1,9.292066011697572e-274,True,chi-bar² heuristic; k=1
D3,Dataset 3,32,Z+P+NB,ZIP--ZINB,-29281.96752139199,-29273.496666700543,16.94170938289608,2,0,0.00020948578112131515,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,34,Poisson,ZIP--ZINB,-74461.85470131358,-29521.712750501138,89880.28390162489,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,34,NB,ZIP--ZINB,-33674.20034319907,-29521.712750501138,8304.975185395859,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,34,P+NB,ZIP--ZINB,-32919.49313449175,-29521.712750501138,6795.560767981224,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,34,ZIP,ZIP--ZINB,-43451.66645648157,-29521.712750501138,27859.90741196087,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,34,ZINB,ZIP--ZINB,-30117.549326028333,-29521.712750501138,1191.6731510543905,nan,1,1.9675733944951045e-261,True,chi-bar² heuristic; k=1
D3,Dataset 3,34,Z+P+NB,ZIP--ZINB,-29532.470128723864,-29521.712750501138,21.514756445452804,2,0,2.128776160899698e-05,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,36,Poisson,ZIP--ZINB,-71787.47402859159,-29058.30471286601,85458.33863145116,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,36,NB,ZIP--ZINB,-33202.72946273694,-29058.30471286601,8288.84949974186,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,36,P+NB,ZIP--ZINB,-32434.927938654015,-29058.30471286601,6753.2464515760075,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,36,ZIP,ZIP--ZINB,-41441.757609791406,-29058.30471286601,24766.90579385079,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,36,ZINB,ZIP--ZINB,-29584.821571190605,-29058.30471286601,1053.0337166491881,nan,1,2.666313922066453e-231,True,chi-bar² heuristic; k=1
D3,Dataset 3,36,Z+P+NB,ZIP--ZINB,-29078.118590165464,-29058.30471286601,39.627754598906904,2,0,2.4828039276328106e-09,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,35,Poisson,ZIP--ZINB,-73335.08854046038,-28896.87548278929,88876.42611534217,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,35,NB,ZIP--ZINB,-32949.802552239904,-28896.87548278929,8105.854138901224,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,35,P+NB,ZIP--ZINB,-32223.79853266766,-28896.87548278929,6653.846099756738,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,35,ZIP,ZIP--ZINB,-42240.66664075627,-28896.87548278929,26687.582315933963,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,35,ZINB,ZIP--ZINB,-29469.115023845763,-28896.87548278929,1144.4790821129427,nan,1,3.554286931068628e-251,True,chi-bar² heuristic; k=1
D3,Dataset 3,35,Z+P+NB,ZIP--ZINB,-28917.005091138533,-28896.87548278929,40.259216698483215,2,0,1.8105985617424983e-09,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,37,Poisson,ZIP--ZINB,-73001.64630604288,-29308.329324299757,87386.63396348624,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,37,NB,ZIP--ZINB,-33256.54978291148,-29308.329324299757,7896.440917223452,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,37,P+NB,ZIP--ZINB,-32590.328878554246,-29308.329324299757,6563.999108508979,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,37,ZIP,ZIP--ZINB,-42949.47649729529,-29308.329324299757,27282.294345991068,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,37,ZINB,ZIP--ZINB,-29852.68553006475,-29308.329324299757,1088.7124115299885,nan,1,4.6898519241292094e-239,True,chi-bar² heuristic; k=1
D3,Dataset 3,37,Z+P+NB,ZIP--ZINB,-29326.751131104986,-29308.329324299757,36.843613610457396,2,0,9.98874572492757e-09,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,38,Poisson,ZIP--ZINB,-74985.70415942172,-29448.77981464555,91073.84868955234,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,38,NB,ZIP--ZINB,-33441.61856001804,-29448.77981464555,7985.67749074498,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,38,P+NB,ZIP--ZINB,-32796.92043540519,-29448.77981464555,6696.281241519282,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,38,ZIP,ZIP--ZINB,-43725.67153296531,-29448.77981464555,28553.78343663952,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,38,ZINB,ZIP--ZINB,-29981.936782982062,-29448.77981464555,1066.3139366730247,nan,1,3.462835419412278e-234,True,chi-bar² heuristic; k=1
D3,Dataset 3,38,Z+P+NB,ZIP--ZINB,-29471.691049999485,-29448.77981464555,45.8224707078698,2,0,1.1214422453894284e-10,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,39,Poisson,ZIP--ZINB,-71923.39058410528,-29044.39571414379,85757.98973992298,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,39,NB,ZIP--ZINB,-33054.315056220905,-29044.39571414379,8019.838684154231,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,39,P+NB,ZIP--ZINB,-32365.400362306664,-29044.39571414379,6642.009296325748,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,39,ZIP,ZIP--ZINB,-42207.94288434676,-29044.39571414379,26327.094340405944,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,39,ZINB,ZIP--ZINB,-29623.535373965005,-29044.39571414379,1158.2793196424318,nan,1,3.560170201530837e-254,True,chi-bar² heuristic; k=1
D3,Dataset 3,39,Z+P+NB,ZIP--ZINB,-29066.806374213174,-29044.39571414379,44.821320138769806,2,0,1.8500096597360638e-10,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,41,Poisson,ZIP--ZINB,-75289.4257751519,-29844.18085234544,90890.48984561293,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,41,NB,ZIP--ZINB,-33919.32720299853,-29844.18085234544,8150.292701306185,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,41,P+NB,ZIP--ZINB,-33172.55092056521,-29844.18085234544,6656.740136439548,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,41,ZIP,ZIP--ZINB,-44298.793321154066,-29844.18085234544,28909.224937617255,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,41,ZINB,ZIP--ZINB,-30448.079962769694,-29844.18085234544,1207.7982208485118,nan,1,6.158894366571247e-265,True,chi-bar² heuristic; k=1
D3,Dataset 3,41,Z+P+NB,ZIP--ZINB,-29861.83998364891,-29844.18085234544,35.31826260694652,2,0,2.141591920304762e-08,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,42,Poisson,ZIP--ZINB,-73995.63094687393,-29338.650185930626,89313.96152188661,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,42,NB,ZIP--ZINB,-33311.82327043268,-29338.650185930626,7946.346169004108,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,42,P+NB,ZIP--ZINB,-32660.788609716343,-29338.650185930626,6644.276847571433,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,42,ZIP,ZIP--ZINB,-43282.790893941965,-29338.650185930626,27888.281416022677,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,42,ZINB,ZIP--ZINB,-29866.21949747287,-29338.650185930626,1055.1386230844873,nan,1,9.29830638774231e-232,True,chi-bar² heuristic; k=1
D3,Dataset 3,42,Z+P+NB,ZIP--ZINB,-29357.58873988172,-29338.650185930626,37.87710790218989,2,0,5.957863155608273e-09,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,44,Poisson,ZIP--ZINB,-73003.36826818579,-29168.139526596056,87670.45748317946,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,44,NB,ZIP--ZINB,-33328.389980575215,-29168.139526596056,8320.500907958318,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,44,P+NB,ZIP--ZINB,-32633.256772971246,-29168.139526596056,6930.23449275038,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,44,ZIP,ZIP--ZINB,-42101.85556164976,-29168.139526596056,25867.43207010741,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,44,ZINB,ZIP--ZINB,-29685.129818107223,-29168.139526596056,1033.980583022334,nan,1,3.6915101099930848e-227,True,chi-bar² heuristic; k=1
D3,Dataset 3,44,Z+P+NB,ZIP--ZINB,-29184.899355764108,-29168.139526596056,33.51965833610302,2,0,5.2637914543360634e-08,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,43,Poisson,ZIP--ZINB,-73291.26383201,-29523.127604766596,87536.2724544868,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,43,NB,ZIP--ZINB,-33565.32289245364,-29523.127604766596,8084.390575374084,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,43,P+NB,ZIP--ZINB,-32873.81762013116,-29523.127604766596,6701.380030729124,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,43,ZIP,ZIP--ZINB,-43251.939112742555,-29523.127604766596,27457.62301595192,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,43,ZINB,ZIP--ZINB,-30104.757703801144,-29523.127604766596,1163.260198069096,nan,1,2.944127192095759e-255,True,chi-bar² heuristic; k=1
D3,Dataset 3,43,Z+P+NB,ZIP--ZINB,-29550.48016946135,-29523.127604766596,54.7051293895056,2,0,1.3210890326347472e-12,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,40,Poisson,ZIP--ZINB,-74362.48385916813,-29258.906314546384,90207.15508924349,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,40,NB,ZIP--ZINB,-33354.52648211048,-29258.906314546384,8191.24033512819,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,40,P+NB,ZIP--ZINB,-32605.735039493753,-29258.906314546384,6693.6574498947375,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,40,ZIP,ZIP--ZINB,-42935.238344131394,-29258.906314546384,27352.66405917002,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,40,ZINB,ZIP--ZINB,-29863.46219036194,-29258.906314546384,1209.1117516311133,nan,1,3.1918136725696336e-265,True,chi-bar² heuristic; k=1
D3,Dataset 3,40,Z+P+NB,ZIP--ZINB,-29276.151297472607,-29258.906314546384,34.489965852444584,2,0,3.240403365986286e-08,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,45,Poisson,ZIP--ZINB,-73927.28002328663,-29188.733068729278,89477.0939091147,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,45,NB,ZIP--ZINB,-33199.87341009117,-29188.733068729278,8022.28068272378,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,45,P+NB,ZIP--ZINB,-32532.11852345812,-29188.733068729278,6686.770909457686,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,45,ZIP,ZIP--ZINB,-42747.807519289694,-29188.733068729278,27118.148901120832,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,45,ZINB,ZIP--ZINB,-29736.232997062143,-29188.733068729278,1094.9998566657305,nan,1,2.0165528230310372e-240,True,chi-bar² heuristic; k=1
D3,Dataset 3,45,Z+P+NB,ZIP--ZINB,-29216.00212051915,-29188.733068729278,54.53810357974726,2,0,1.4361548887485248e-12,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,46,Poisson,ZIP--ZINB,-73749.31519886776,-29156.534889040646,89185.56061965422,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,46,NB,ZIP--ZINB,-33099.19904303332,-29156.534889040646,7885.328307985343,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,46,P+NB,ZIP--ZINB,-32456.71289271477,-29156.534889040646,6600.356007348251,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,46,ZIP,ZIP--ZINB,-42969.68976964734,-29156.534889040646,27626.309761213386,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,46,ZINB,ZIP--ZINB,-29702.054600358242,-29156.534889040646,1091.0394226351928,nan,1,1.46349856785894e-239,True,chi-bar² heuristic; k=1
D3,Dataset 3,46,Z+P+NB,ZIP--ZINB,-29184.708664621146,-29156.534889040646,56.34755116100132,2,0,5.811453016073902e-13,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,47,Poisson,ZIP--ZINB,-74090.45460229802,-29242.64191113213,89695.62538233178,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,47,NB,ZIP--ZINB,-33421.04412679424,-29242.64191113213,8356.804431324214,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,47,P+NB,ZIP--ZINB,-32673.62465016907,-29242.64191113213,6861.965478073878,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,47,ZIP,ZIP--ZINB,-42770.121877780286,-29242.64191113213,27054.95993329631,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,47,ZINB,ZIP--ZINB,-29815.81068434915,-29242.64191113213,1146.3375464340425,nan,1,1.4022981740986851e-251,True,chi-bar² heuristic; k=1
D3,Dataset 3,47,Z+P+NB,ZIP--ZINB,-29267.357917917274,-29242.64191113213,49.43201357028738,2,0,1.8449076790602784e-11,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,48,Poisson,ZIP--ZINB,-72110.06254780361,-29152.944865902195,85914.23536380283,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,48,NB,ZIP--ZINB,-33145.14133557331,-29152.944865902195,7984.3929393422295,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,48,P+NB,ZIP--ZINB,-32453.148786889426,-29152.944865902195,6600.407841974462,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,48,ZIP,ZIP--ZINB,-42150.21719350684,-29152.944865902195,25994.54465520929,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,48,ZINB,ZIP--ZINB,-29709.111012096353,-29152.944865902195,1112.332292388317,nan,1,3.447584482334801e-244,True,chi-bar² heuristic; k=1
D3,Dataset 3,48,Z+P+NB,ZIP--ZINB,-29175.87406623816,-29152.944865902195,45.85840067193203,2,0,1.1014754442193874e-10,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,49,Poisson,ZIP--ZINB,-73772.23235408196,-29480.01776186767,88584.42918442859,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,49,NB,ZIP--ZINB,-33473.970810469094,-29480.01776186767,7987.906097202846,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,49,P+NB,ZIP--ZINB,-32747.16997572985,-29480.01776186767,6534.304427724353,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,49,ZIP,ZIP--ZINB,-42907.68067693797,-29480.01776186767,26855.325830140595,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,49,ZINB,ZIP--ZINB,-30046.11557651352,-29480.01776186767,1132.1956292916948,nan,1,1.6611523613407588e-248,True,chi-bar² heuristic; k=1
D3,Dataset 3,49,Z+P+NB,ZIP--ZINB,-29499.196231488433,-29480.01776186767,38.35693924152292,2,0,4.687016391613073e-09,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,52,Poisson,ZIP--ZINB,-73200.82156192182,-29431.75702643278,87538.12907097809,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,52,NB,ZIP--ZINB,-33503.90149096882,-29431.75702643278,8144.288929072078,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,52,P+NB,ZIP--ZINB,-32800.51337001433,-29431.75702643278,6737.512687163093,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,52,ZIP,ZIP--ZINB,-42714.0840306342,-29431.75702643278,26564.65400840284,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,52,ZINB,ZIP--ZINB,-29985.44741890696,-29431.75702643278,1107.3807849483564,nan,1,4.108545864721185e-243,True,chi-bar² heuristic; k=1
D3,Dataset 3,52,Z+P+NB,ZIP--ZINB,-29451.23875458405,-29431.75702643278,38.96345630253927,2,0,3.4609311995464138e-09,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,51,Poisson,ZIP--ZINB,-72872.0193983658,-29160.908200575435,87422.22239558073,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,51,NB,ZIP--ZINB,-33091.72357002452,-29160.908200575435,7861.630738898173,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,51,P+NB,ZIP--ZINB,-32357.28451888635,-29160.908200575435,6392.75263662183,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,51,ZIP,ZIP--ZINB,-42579.94057079723,-29160.908200575435,26838.064740443595,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,51,ZINB,ZIP--ZINB,-29778.559794962093,-29160.908200575435,1235.303188773316,nan,1,6.486243421611234e-271,True,chi-bar² heuristic; k=1
D3,Dataset 3,51,Z+P+NB,ZIP--ZINB,-29184.74635428716,-29160.908200575435,47.676307423447724,2,0,4.43834833764541e-11,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,50,Poisson,ZIP--ZINB,-73050.37812984484,-29139.322003179816,87822.11225333007,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,50,NB,ZIP--ZINB,-33162.671727600486,-29139.322003179816,8046.69944884134,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,50,P+NB,ZIP--ZINB,-32486.58442949997,-29139.322003179816,6694.524852640308,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,50,ZIP,ZIP--ZINB,-42675.92161964977,-29139.322003179816,27073.199232939915,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,50,ZINB,ZIP--ZINB,-29692.456435514887,-29139.322003179816,1106.2688646701426,nan,1,7.167312073023462e-243,True,chi-bar² heuristic; k=1
D3,Dataset 3,50,Z+P+NB,ZIP--ZINB,-29165.06157671985,-29139.322003179816,51.479147080070106,2,0,6.6289576582876105e-12,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,53,Poisson,ZIP--ZINB,-74458.92940228544,-28720.203008743803,91477.45278708328,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,53,NB,ZIP--ZINB,-32934.456517182945,-28720.203008743803,8428.507016878284,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,53,P+NB,ZIP--ZINB,-32182.034240721958,-28720.203008743803,6923.662463956309,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,53,ZIP,ZIP--ZINB,-42625.054784421416,-28720.203008743803,27809.703551355225,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,53,ZINB,ZIP--ZINB,-29299.227220629487,-28720.203008743803,1158.048423771368,nan,1,3.996247513320519e-254,True,chi-bar² heuristic; k=1
D3,Dataset 3,53,Z+P+NB,ZIP--ZINB,-28738.4184183897,-28720.203008743803,36.43081929179607,2,0,1.2278578897319677e-08,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,54,Poisson,ZIP--ZINB,-72434.34868124175,-28951.712175593166,86965.27301129718,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,54,NB,ZIP--ZINB,-33047.216527966615,-28951.712175593166,8191.008704746899,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,54,P+NB,ZIP--ZINB,-32342.26748682814,-28951.712175593166,6781.110622469947,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,54,ZIP,ZIP--ZINB,-42339.54694104947,-28951.712175593166,26775.669530912608,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,54,ZINB,ZIP--ZINB,-29517.344549436926,-28951.712175593166,1131.2647476875209,nan,1,2.646830531734741e-248,True,chi-bar² heuristic; k=1
D3,Dataset 3,54,Z+P+NB,ZIP--ZINB,-28972.252550808862,-28951.712175593166,41.08075043139252,2,0,1.2006830716849113e-09,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,56,Poisson,ZIP--ZINB,-72824.47593669799,-29269.5668694938,87109.81813440837,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,56,NB,ZIP--ZINB,-33491.27827203747,-29269.5668694938,8443.422805087335,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,56,P+NB,ZIP--ZINB,-32742.22784724971,-29269.5668694938,6945.321955511819,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,56,ZIP,ZIP--ZINB,-42456.7193030274,-29269.5668694938,26374.3048670672,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,56,ZINB,ZIP--ZINB,-29831.618471144095,-29269.5668694938,1124.1032033005904,nan,1,9.532621282944011e-247,True,chi-bar² heuristic; k=1
D3,Dataset 3,56,Z+P+NB,ZIP--ZINB,-29294.012860477553,-29269.5668694938,48.89198196750658,2,0,2.416801662978629e-11,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,57,Poisson,ZIP--ZINB,-74606.2734908105,-29133.792894297454,90944.9611930261,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,57,NB,ZIP--ZINB,-33251.53448938201,-29133.792894297454,8235.483190169107,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,57,P+NB,ZIP--ZINB,-32510.113154889565,-29133.792894297454,6752.640521184221,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,57,ZIP,ZIP--ZINB,-42972.375077737226,-29133.792894297454,27677.164366879544,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,57,ZINB,ZIP--ZINB,-29726.809599806857,-29133.792894297454,1186.033411018805,nan,1,3.3083642534707494e-260,True,chi-bar² heuristic; k=1
D3,Dataset 3,57,Z+P+NB,ZIP--ZINB,-29152.815499999157,-29133.792894297454,38.04521140340512,2,0,5.477562130300358e-09,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,58,Poisson,ZIP--ZINB,-72711.63486695326,-29119.170834083303,87184.92806573992,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,58,NB,ZIP--ZINB,-33119.79948418237,-29119.170834083303,8001.257300198129,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,58,P+NB,ZIP--ZINB,-32402.66709782419,-29119.170834083303,6566.992527481772,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,58,ZIP,ZIP--ZINB,-42605.15118731414,-29119.170834083303,26971.96070646168,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,58,ZINB,ZIP--ZINB,-29667.405732724736,-29119.170834083303,1096.4697972828653,nan,1,9.663295874193463e-241,True,chi-bar² heuristic; k=1
D3,Dataset 3,58,Z+P+NB,ZIP--ZINB,-29125.886713769734,-29119.170834083303,13.43175937286287,2,0,0.0012115197855027474,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,55,Poisson,ZIP--ZINB,-73271.86483379839,-29379.129157724994,87785.4713521468,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,55,NB,ZIP--ZINB,-33212.03188334348,-29379.129157724994,7665.805451236971,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,55,P+NB,ZIP--ZINB,-32569.40961038471,-29379.129157724994,6380.560905319435,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,55,ZIP,ZIP--ZINB,-43352.85331681096,-29379.129157724994,27947.448318171926,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,55,ZINB,ZIP--ZINB,-29927.831591060378,-29379.129157724994,1097.4048666707677,nan,1,6.051914324178778e-241,True,chi-bar² heuristic; k=1
D3,Dataset 3,55,Z+P+NB,ZIP--ZINB,-29396.01027075718,-29379.129157724994,33.762226064369315,2,0,4.6625742592859715e-08,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,60,Poisson,ZIP--ZINB,-73930.54288493164,-29152.55762452972,89555.97052080384,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,60,NB,ZIP--ZINB,-33301.48202990388,-29152.55762452972,8297.848810748314,nan,2,0.0,True,chi-bar² heuristic; k=2
